,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
721,Europa,False,TRAPPIST-1e,20.0,False,6.895682697747868,8.213923595622743,0.0,0.0,6.680854678790215
722,Europa,False,TRAPPIST-1e,17.0,False,0.6931471805599453,7.377133712833954,0.0,8.92252495730139,0.0
723,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0
724,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0
725,Earth,False,PSO J318.5-22,54.0,False,5.484796933490655,0.0,6.4457198193855785,0.0,0.0
726,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0
727,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0
728,Earth,False,TRAPPIST-1e,20.0,False,0.0,6.429719478039138,5.111987788356544,0.0,0.0
729,Europa,False,55 Cancri e,54.0,False,0.6931471805599453,6.54534966033442,0.0,6.259581464064923,8.906935339059165
730,Europa,False,55 Cancri e,73.0,False,3.1354942159291497,3.4339872044851463,0.0,7.388327859577107,4.6443908991413725
731,Earth,False,55 Cancri e,17.0,False,6.369900982828227,0.6931471805599453,0.0,0.0,1.9459101490553132
732,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,2.9444389791664403,6.63200177739563,0.0
733,Earth,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0
734,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0
735,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0
736,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0
737,Earth,False,55 Cancri e,25.0,False,0.0,5.14166355650266,0.6931471805599453,6.400257445308821,8.918784137975802
738,Europa,False,55 Cancri e,57.0,True,0.6931471805599453,8.199189359078067,0.0,1.3862943611198906,0.0
739,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0
740,Europa,True,TRAPPIST-1e,71.0,False,0.0,0.0,0.0,0.0,0.0
741,Earth,False,TRAPPIST-1e,21.0,False,1.3862943611198906,1.791759469228055,1.3862943611198906,6.551080335043404,0.0
742,Mars,False,TRAPPIST-1e,38.0,False,5.75890177387728,0.0,3.6109179126442243,6.825460036255307,0.0
743,Earth,False,TRAPPIST-1e,23.0,False,2.1972245773362196,0.0,0.0,6.51025834052315,2.5649493574615367
744,Mars,False,TRAPPIST-1e,24.0,False,2.833213344056216,2.772588722239781,7.15305163493748,6.115892125483034,0.0
745,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0
746,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0
747,Earth,False,PSO J318.5-22,21.0,False,0.0,3.713572066704308,6.415096959171596,2.0794415416798357,3.871201010907891
748,Earth,False,TRAPPIST-1e,22.0,False,6.444131256700441,5.3612921657094255,0.0,0.0,4.1588830833596715
749,Europa,False,55 Cancri e,60.0,False,0.0,4.1588830833596715,0.0,0.0,8.669914278433902
750,Europa,False,TRAPPIST-1e,29.0,False,0.0,8.182559264068665,5.37989735354046,6.584791392385716,7.691200097522863
751,Earth,False,TRAPPIST-1e,49.0,False,6.51471269087253,3.1354942159291497,5.71042701737487,0.0,0.0
752,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0
753,Earth,False,TRAPPIST-1e,23.0,False,0.6931471805599453,0.0,7.8328075165248645,0.0,4.0943445622221
754,Mars,False,TRAPPIST-1e,23.0,False,7.350516171833998,0.0,3.4657359027997265,0.0,0.0
755,Mars,False,TRAPPIST-1e,33.0,False,8.102889134640868,0.0,3.713572066704308,0.6931471805599453,0.0
756,Earth,False,PSO J318.5-22,35.0,False,0.0,6.0473721790462776,0.0,0.0,7.914252278742441
757,Europa,False,TRAPPIST-1e,27.0,False,0.0,8.539737155851132,0.0,0.0,2.0794415416798357
758,Mars,False,TRAPPIST-1e,44.0,False,7.4342573821331355,0.0,3.970291913552122,0.0,2.0794415416798357
759,Mars,False,55 Cancri e,18.0,False,7.009408932708637,0.0,4.31748811353631,0.0,0.0
760,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0
761,Earth,False,TRAPPIST-1e,21.0,False,4.465908118654584,7.700747794511798,6.902742737158593,6.284134161070802,4.962844630259907
762,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0
763,Earth,False,TRAPPIST-1e,36.0,False,6.9975959829819265,0.0,7.356918242356021,0.0,0.0
764,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0
765,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,6.558197802812269,0.0,0.0
766,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0
767,Europa,False,55 Cancri e,32.0,False,0.0,9.279119887371008,0.0,5.247024072160486,3.044522437723423
768,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0
769,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0
770,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0
771,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0
772,Earth,False,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,6.511745329644728,4.499809670330265
773,Earth,False,TRAPPIST-1e,24.0,False,5.41610040220442,0.0,6.373319789577012,0.0,0.0
774,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0
775,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0
776,Earth,False,TRAPPIST-1e,30.0,False,0.0,6.539585955617669,5.937536205082426,2.8903717578961645,0.0
777,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0
778,Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0
779,Europa,False,TRAPPIST-1e,50.0,False,1.9459101490553132,6.762729506931879,0.0,2.5649493574615367,8.263074835802596
780,Earth,True,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0
781,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0
782,Mars,False,TRAPPIST-1e,29.0,False,6.452048954437226,0.0,6.371611847231857,0.0,0.0
783,Europa,False,TRAPPIST-1e,26.0,False,5.153291594497779,0.6931471805599453,0.0,9.104979856318357,3.044522437723423
784,Europa,False,TRAPPIST-1e,22.0,False,0.0,8.725669705687043,0.0,4.812184355372417,6.361302477572996
785,Mars,False,TRAPPIST-1e,26.0,False,5.308267697401205,7.152268856032539,7.022868086082641,0.0,0.0
786,Mars,False,TRAPPIST-1e,26.0,False,7.318539548567902,0.0,8.989444293202451,0.0,0.0
787,Earth,False,TRAPPIST-1e,14.0,False,4.59511985013459,0.0,0.0,5.529429087511423,6.093569770045136
788,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,6.008813185442595,5.700443573390687,2.5649493574615367
789,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0
790,Mars,False,TRAPPIST-1e,19.0,False,6.930494765951626,0.0,0.0,0.0,0.0
791,Mars,False,55 Cancri e,14.0,False,4.709530201312334,0.0,7.926241523170962,4.23410650459726,4.912654885736052
792,Earth,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0
793,Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,6.787844982309579,9.565844630930576
794,Europa,False,55 Cancri e,25.0,False,0.0,7.00850518208228,0.0,7.398174092970465,8.987696695703624
795,Mars,False,TRAPPIST-1e,36.0,False,2.8903717578961645,0.0,6.349138991379798,1.3862943611198906,6.3835066348840055
796,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0
797,Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0
798,Europa,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0
799,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0
800,Europa,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0
801,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0
802,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0
803,Earth,False,TRAPPIST-1e,22.0,False,0.0,1.9459101490553132,3.091042453358316,6.946013991099227,6.541029999189903
804,Mars,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0
805,Europa,False,TRAPPIST-1e,32.0,False,1.9459101490553132,7.97349996402463,0.0,7.9441374911141125,4.6913478822291435
806,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,6.1675164908883415,5.998936561946683,1.9459101490553132
807,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0
808,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0
809,Earth,False,TRAPPIST-1e,17.0,False,6.8885724595653635,0.0,2.0794415416798357,0.0,0.0
810,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,6.6052979209482015,4.465908118654584,3.713572066704308
811,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0
812,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0
813,Earth,False,TRAPPIST-1e,35.0,False,5.908082938168931,4.007333185232471,0.0,6.173786103901937,0.0
814,Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0
815,Earth,False,TRAPPIST-1e,27.0,False,2.3978952727983707,1.6094379124341003,2.5649493574615367,1.0986122886681098,7.025538314638521
816,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0
817,Europa,False,TRAPPIST-1e,20.0,False,0.0,4.007333185232471,1.3862943611198906,8.512582578858554,7.913155185928068
818,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0
819,Earth,False,TRAPPIST-1e,35.0,False,0.0,5.37989735354046,2.302585092994046,3.713572066704308,6.582025138892826
820,Mars,False,TRAPPIST-1e,44.0,False,6.529418838262226,0.0,6.406879986069314,0.0,0.0
821,Earth,False,TRAPPIST-1e,19.0,False,0.0,1.9459101490553132,7.1049654482698426,6.81783057145415,1.3862943611198906
822,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0
823,Europa,False,TRAPPIST-1e,30.0,False,0.0,8.034631032923107,2.6390573296152584,5.3612921657094255,5.697093486505405
824,Europa,False,TRAPPIST-1e,28.0,False,0.0,8.746080217357513,0.0,7.171656822768514,4.6913478822291435
825,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0
826,Earth,False,TRAPPIST-1e,20.0,False,1.0986122886681098,6.513230110912307,0.0,0.0,3.7376696182833684
827,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0
828,Earth,False,TRAPPIST-1e,14.0,False,0.0,7.040536390215956,0.0,0.0,2.0794415416798357
829,Earth,False,TRAPPIST-1e,20.0,False,0.0,6.51025834052315,4.04305126783455,0.0,0.0
830,Earth,False,TRAPPIST-1e,45.0,False,0.0,4.532599493153256,5.313205979041787,5.605802066295998,5.8944028342648505
831,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,5.978885764901122,5.793013608384144
832,Mars,False,TRAPPIST-1e,42.0,False,5.5134287461649825,0.0,3.332204510175204,6.56244409369372,3.4965075614664802
833,Earth,False,TRAPPIST-1e,23.0,False,6.53813982376767,1.6094379124341003,2.3978952727983707,0.0,0.0
834,Earth,False,TRAPPIST-1e,43.0,False,0.0,3.1354942159291497,0.0,1.9459101490553132,6.779921907472252
835,Mars,False,TRAPPIST-1e,20.0,False,6.278521424165844,0.0,6.617402977974478,2.3978952727983707,0.0
836,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0
837,Mars,False,TRAPPIST-1e,20.0,False,6.169610732491456,6.70073110954781,0.0,0.0,0.0
838,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0
839,Earth,False,TRAPPIST-1e,17.0,False,7.167809184316444,6.419994928147142,3.1780538303479458,4.290459441148391,0.0
840,Earth,False,TRAPPIST-1e,32.0,False,4.7535901911063645,0.0,0.0,5.958424693029782,5.733341276897746
841,Earth,False,TRAPPIST-1e,24.0,False,0.0,4.248495242049359,6.565264970035361,0.0,3.4657359027997265
842,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0
843,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0
844,Earth,False,PSO J318.5-22,36.0,False,0.0,0.0,5.003946305945459,7.107425474110705,1.0986122886681098
845,Mars,False,TRAPPIST-1e,27.0,False,5.062595033026967,0.0,7.76046702921342,6.71295620067707,0.0
846,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0
847,Mars,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0
848,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0
849,Earth,False,55 Cancri e,21.0,False,3.7376696182833684,6.385194398997726,0.0,0.0,1.791759469228055
850,Earth,False,TRAPPIST-1e,42.0,False,4.624972813284271,4.927253685157205,6.354370040797351,0.0,5.214935757608986
851,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0
852,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0
853,Earth,False,55 Cancri e,36.0,False,1.0986122886681098,0.0,0.0,6.408528791059498,4.948759890378168
854,Europa,False,55 Cancri e,28.0,False,0.0,4.330733340286331,0.0,8.469052816088302,2.4849066497880004
855,Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0
856,Earth,False,TRAPPIST-1e,22.0,False,2.302585092994046,2.1972245773362196,6.680854678790215,1.791759469228055,5.204006687076795
857,Earth,False,TRAPPIST-1e,18.0,False,5.459585514144159,0.0,5.700443573390687,5.762051382780177,0.0
858,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0
859,Earth,False,TRAPPIST-1e,32.0,False,0.0,4.276666119016055,0.0,5.82600010738045,0.0
860,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0
861,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0
862,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0
863,Mars,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0
864,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0
865,Mars,False,TRAPPIST-1e,22.0,False,5.940171252720432,4.477336814478207,6.118097198041348,3.1354942159291497,7.040536390215956
866,Mars,False,TRAPPIST-1e,21.0,False,7.1569563646156364,0.0,8.709795057617749,1.791759469228055,0.0
867,Earth,False,55 Cancri e,37.0,False,0.0,1.0986122886681098,0.0,6.415096959171596,0.0
868,Earth,False,55 Cancri e,28.0,False,7.246368080102461,5.3981627015177525,0.0,0.0,0.0
869,Earth,False,TRAPPIST-1e,15.0,False,2.9444389791664403,7.591357046698551,0.0,5.389071729816501,0.0
870,Earth,False,TRAPPIST-1e,57.0,False,6.467698726104354,0.0,0.0,2.8903717578961645,5.66988092298052
871,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0
872,Earth,False,55 Cancri e,22.0,False,6.246106765481563,0.0,0.0,4.543294782270004,1.9459101490553132
873,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0
874,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0
875,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0
876,Earth,False,TRAPPIST-1e,22.0,False,6.436150368369428,3.2188758248682006,0.0,4.795790545596741,7.416378479192928
877,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0
878,Earth,False,TRAPPIST-1e,64.0,False,0.0,6.148468295917647,0.0,5.863631175598097,0.0
879,Earth,False,TRAPPIST-1e,21.0,False,3.5263605246161616,5.768320995793772,5.697093486505405,0.0,0.0
880,Earth,False,TRAPPIST-1e,35.0,False,5.5093883366279774,5.337538079701318,5.82600010738045,0.0,0.0
881,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0
882,Earth,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,7.233455418621439,6.48768401848461
883,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0
884,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0
885,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0
886,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0
887,Mars,False,TRAPPIST-1e,27.0,False,7.075808863978387,0.0,3.7612001156935624,0.0,0.0
888,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0
889,Mars,False,TRAPPIST-1e,22.0,False,6.403574197934815,0.0,5.303304908059076,0.0,0.0
890,Europa,False,TRAPPIST-1e,33.0,False,0.0,2.4849066497880004,6.536691597591305,5.87493073085203,8.713417653379183
891,Europa,False,55 Cancri e,25.0,False,6.368187186350492,6.985641817639208,0.0,2.70805020110221,8.621733370690162
892,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0
893,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0
894,Europa,False,55 Cancri e,47.0,False,0.0,7.436617265234227,0.0,0.0,0.6931471805599453
895,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0
896,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0
897,Europa,False,55 Cancri e,39.0,False,0.0,8.344267356262645,0.0,5.123963979403259,0.0
898,Earth,False,55 Cancri e,27.0,False,7.053585727193677,0.0,0.0,0.0,4.919980925828125
899,Earth,False,55 Cancri e,35.0,False,6.324358962381311,0.0,0.0,5.976350909297934,0.0
900,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0
901,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0
902,Mars,False,TRAPPIST-1e,24.0,False,7.160069207596127,1.0986122886681098,0.6931471805599453,0.0,0.0
903,Mars,False,TRAPPIST-1e,19.0,False,6.812345094177479,0.0,6.740519359606223,0.0,0.0
904,Mars,False,TRAPPIST-1e,33.0,False,4.859812404361672,0.0,6.354370040797351,0.0,5.564520407322694
905,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,5.572154032177765,3.4011973816621555,6.1070228877422545
906,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0
907,Earth,False,TRAPPIST-1e,47.0,False,0.0,0.0,5.932245187448011,1.3862943611198906,2.0794415416798357
908,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0
909,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0
910,Mars,False,TRAPPIST-1e,27.0,False,3.6888794541139363,0.0,5.937536205082426,5.484796933490655,6.481577129276431
911,Europa,False,TRAPPIST-1e,31.0,False,0.0,6.79346613258001,0.0,8.229244416735913,2.5649493574615367
912,Earth,False,TRAPPIST-1e,24.0,False,0.0,4.672828834461906,7.027314514039777,0.0,4.110873864173311
913,Europa,False,55 Cancri e,31.0,False,2.995732273553991,6.410174881966167,0.0,0.0,7.921898411023797
914,Europa,True,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0
915,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0
916,Europa,False,TRAPPIST-1e,27.0,False,0.0,7.859026979751538,0.0,3.1354942159291497,7.673223121121708
917,Mars,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0
918,Mars,False,55 Cancri e,28.0,False,8.169053149927343,0.0,4.189654742026425,1.3862943611198906,4.0943445622221
919,Mars,False,TRAPPIST-1e,51.0,False,5.7430031878094825,0.0,5.82600010738045,6.60934924316738,0.0
920,Mars,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0
921,Earth,False,TRAPPIST-1e,56.0,False,0.0,3.58351893845611,8.447199819595703,7.403670290012373,0.0
922,Mars,False,TRAPPIST-1e,26.0,False,5.568344503761097,0.0,7.757478766584179,0.0,0.0
923,Mars,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0
924,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0
925,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0
926,Earth,False,PSO J318.5-22,28.0,False,0.0,6.306275286948016,0.0,2.3978952727983707,0.0
927,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0
928,Mars,False,PSO J318.5-22,35.0,False,6.697034247666484,0.0,6.7226297948554485,0.0,0.0
929,Mars,False,TRAPPIST-1e,33.0,True,7.409741954080923,0.0,2.70805020110221,5.5053315359323625,0.0
930,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0
931,Earth,False,TRAPPIST-1e,26.0,False,6.0112671744041615,5.2574953720277815,3.9889840465642745,0.0,4.897839799950911
932,Earth,False,55 Cancri e,25.0,False,6.396929655216146,0.0,0.6931471805599453,0.0,0.0
933,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,4.983606621708336,7.581719640125308
934,Earth,False,TRAPPIST-1e,23.0,False,1.0986122886681098,0.0,6.536691597591305,6.71901315438526,0.0
935,Mars,False,TRAPPIST-1e,45.0,False,7.1592919047975645,1.6094379124341003,2.0794415416798357,0.6931471805599453,0.0
936,Earth,False,55 Cancri e,50.0,False,3.091042453358316,0.6931471805599453,0.0,5.225746673713202,6.274762021241939
937,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,6.502790045915623,5.402677381872279,0.6931471805599453
938,Europa,False,TRAPPIST-1e,54.0,False,0.0,5.420534999272286,4.867534450455582,0.0,9.41140190014419
939,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0
940,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,5.762051382780177,6.450470422144176,0.0
941,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0
942,Europa,False,55 Cancri e,28.0,False,0.6931471805599453,7.4127640174265625,4.948759890378168,8.333510708982942,6.066108090103747
943,Mars,False,55 Cancri e,39.0,False,3.332204510175204,0.0,4.406719247264253,6.882437470997847,0.0
944,Earth,False,TRAPPIST-1e,20.0,False,2.302585092994046,3.970291913552122,0.6931471805599453,6.459904454377535,4.663439094112067
945,Earth,False,TRAPPIST-1e,30.0,False,7.393263094763838,0.0,0.0,6.398594934535208,4.663439094112067
946,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0
947,Europa,False,55 Cancri e,36.0,False,0.0,7.2640301428995295,0.0,7.179307969504034,4.442651256490317
948,Earth,False,TRAPPIST-1e,33.0,False,7.520234556474628,5.365976015021851,4.882801922586371,6.0867747269123065,0.0
949,Mars,False,TRAPPIST-1e,30.0,False,4.969813299576001,0.0,6.810142450115136,0.0,0.0
950,Earth,False,TRAPPIST-1e,25.0,False,4.634728988229636,0.0,5.552959584921617,7.13966033596492,0.0
951,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0
952,Earth,False,TRAPPIST-1e,23.0,False,0.0,6.804614520062624,2.0794415416798357,0.0,0.0
953,Earth,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0
954,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0
955,Mars,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0
956,Earth,False,PSO J318.5-22,24.0,False,4.454347296253507,5.420534999272286,2.4849066497880004,3.9889840465642745,6.728628613084702
957,Mars,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0
958,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0
959,Earth,False,TRAPPIST-1e,44.0,False,3.713572066704308,4.770684624465665,0.0,5.3706380281276624,5.961005339623274
960,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0
961,Earth,False,TRAPPIST-1e,15.0,False,5.572154032177765,0.0,0.0,5.971261839790462,5.0238805208462765
962,Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0
963,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0
964,Mars,False,TRAPPIST-1e,47.0,False,6.778784897685177,6.715383386334681,0.6931471805599453,5.966146739123692,0.0
965,Mars,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0
966,Mars,False,TRAPPIST-1e,26.0,False,6.499787040655854,4.844187086458591,3.713572066704308,2.4849066497880004,6.974478911025045
967,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0
968,Europa,False,TRAPPIST-1e,30.0,False,0.0,7.627057417018934,1.6094379124341003,6.144185634125646,4.770684624465665
969,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0
970,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,6.453624998892692,0.0,4.477336814478207
971,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0
972,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0
973,Europa,False,55 Cancri e,42.0,True,0.0,5.723585101952381,0.0,5.793013608384144,8.860357273327022
974,Earth,False,TRAPPIST-1e,22.0,False,5.659482215759621,7.1049654482698426,0.0,0.0,2.3978952727983707
975,Earth,False,TRAPPIST-1e,21.0,False,5.342334251964811,4.3694478524670215,0.0,0.0,6.052089168924417
976,Earth,False,55 Cancri e,28.0,False,6.45833828334479,2.4849066497880004,0.6931471805599453,0.0,3.970291913552122
977,Mars,False,TRAPPIST-1e,35.0,False,6.807934943699926,6.535241271013659,4.727387818712341,6.902742737158593,0.0
978,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0
979,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0
980,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,6.586171654854675,0.0,0.0
981,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0
982,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0
983,Europa,False,TRAPPIST-1e,15.0,False,0.0,6.021023349349527,0.0,7.471932078245122,8.392083380373393
984,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0
985,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0
986,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0
987,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0
988,Earth,False,55 Cancri e,21.0,False,0.0,6.583409222158765,0.0,0.0,0.0
989,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0
990,Earth,False,TRAPPIST-1e,24.0,False,4.875197323201151,1.791759469228055,0.0,5.648974238161206,5.713732805509369
